Movie_id,Movie_Name,Storyline,Budget,Language,Revenue,Image,Rating,Genre1,Genre2,Genre3,Cast1,Cast2,Cast3
309,West Side Story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",100000000,English,74530532,https://image.tmdb.org/t/p/w220_and_h330_face/yfz3IUoYYSY32tkb97HlUBGFsnh.jpg,72,Drama,Romance,Crime,Ansel Elgort,Rachel Zegler,Rita Moreno
310,Fortress,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/vQxtoPJVfpHgL7DCg9hQFZKDWJa.jpg,62,Crime,Action,Thriller,Jesse Metcalfe,Bruce Willis,Chad Michael Murray
311,The Exorcism of Carmen Farias,"Carmen, a brave journalist, discovers soon after her mother's death that she has inherited her grandma's house. She decides to move there without knowing it hides dark secrets.",0,Spanish,1474579,https://image.tmdb.org/t/p/w220_and_h330_face/uoTPjx07dxTrC1g3dYeaS2WNVGL.jpg,62,Horror,unknown,unknown,Camila Sodi,Lucy Paez,Juan Pablo Castaneda
313,Narco Sub,"A man will become a criminal to save his family.  Director: Shawn Welling  Writer: Derek H. Potts  Stars: Tom Vera, Tom Sizemore, Lee Majors |",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/7p0O4mKYLIhU2E5Zcq9Z3vOZ4e9.jpg,67,Action,Drama,Crime,Tom Vera,Tom Sizemore,Lee Majors
314,Boyka: Undisputed IV,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,70,Action,Drama,unknown,Scott Adkins,Teodora Duhovnikova,Alon Aboutboul
315,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",95000000,English,226497209,https://image.tmdb.org/t/p/w220_and_h330_face/vayx5t1cYCpBGV9ylTGn0Sr9rA2.jpg,62,Adventure,Fantasy,Family,Logan Lerman,Brandon T. Jackson,Alexandra Daddario
316,Monster Family 2,"To free Baba Yaga and Renfield from the clutches of Monster Hunter Mila Starr, the Wishbone Family once more transforms into a Vampire, Frankenstein's Monster, a Mummy and a Werewolf but when aided by their three pet bats, the Monster Family zooms around the world again to save their friends, make new monstrous acquaintances.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/fD3w59S1e3otqTMQDzxLq24khUf.jpg,70,Animation,Family,unknown,Emily Watson,Nick Frost,Jessica Brown Findlay
317,Our Father,"After a woman's at-home DNA test reveals multiple half-siblings, she discovers a shocking scheme involving donor sperm and a popular fertility doctor.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/5uxxdvQebVbdD1AZfGff9CMmcQH.jpg,68,Documentary,Crime,unknown,Donald Cline,Jacoba Ballard,Angela Ganote
318,My Hero Academia: Two Heroes,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",12000000,Japanese,31478826,https://image.tmdb.org/t/p/w220_and_h330_face/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,80,Animation,Action,Adventure,Daiki Yamashita,Kenta Miyake,Mirai Shida
319,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",150000000,English,449326618,https://image.tmdb.org/t/p/w220_and_h330_face/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,68,Adventure,Fantasy,Action,Chris Hemsworth,Natalie Portman,Tom Hiddleston
320,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",26000000,English,67918658,https://image.tmdb.org/t/p/w220_and_h330_face/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,58,Horror,Action,Fantasy,Paul Bettany,Dennis Quaid,Lucas Black
321,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",200000000,English,760098996,https://image.tmdb.org/t/p/w220_and_h330_face/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,69,Action,Adventure,Comedy,Dwayne Johnson,Jason Statham,Idris Elba
322,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",109000000,English,107604626,https://image.tmdb.org/t/p/w220_and_h330_face/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,76,Adventure,Family,Drama,Harrison Ford,Dan Stevens,Colin Woodell
323,PAW Patrol: Jet To The Rescue,"A royal relative steals a gem with the power to make things fly, the Paw Patrol takes to the skies to stop him and save Barkingburg.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/qHcn3PbjVHxBweDZxWpYH3JfugS.jpg,70,Family,Animation,unknown,Anya Cooke,Caoimhe Judd,Ashton Leon Frank
324,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",116000000,English,855013954,https://image.tmdb.org/t/p/w220_and_h330_face/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,68,Science Fiction,Action,unknown,Tom Hardy,Michelle Williams,Riz Ahmed
325,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",150000000,English,1450026933,https://image.tmdb.org/t/p/w220_and_h330_face/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,73,Family,Animation,Adventure,Kristen Bell,Idina Menzel,Josh Gad
326,El amarre,"A woman has a crush with a coworker and makes a ritual to make him fall in love with her, but things got a little out of hand when she messes with forces no one can control.",0,Spanish,0,https://image.tmdb.org/t/p/w220_and_h330_face/xfRk3lcBmIicDobV0i5YXktqRgq.jpg,71,Horror,unknown,unknown,Vadhir Derbez,Sofía Espinosa,Fabiola Guajardo
327,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",250000000,English,956019788,https://image.tmdb.org/t/p/w220_and_h330_face/xT98tLqatZPQApyRmlPL12LtiWp.jpg,73,Action,Adventure,Fantasy,Ian McKellen,Martin Freeman,Richard Armitage
328,The Marksman,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",23000000,English,23076711,https://image.tmdb.org/t/p/w220_and_h330_face/6vcDalR50RWa309vBH1NLmG2rjQ.jpg,70,Action,Thriller,Crime,Liam Neeson,Katheryn Winnick,Teresa Ruiz
329,Vanguard,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,0,Chinese,27900000,https://image.tmdb.org/t/p/w220_and_h330_face/mKvw1Ic9enfFlCPBNJGiejRPMUO.jpg,63,Action,Adventure,Crime,Jackie Chan,Yang Yang,Allen Ai Lun
330,Against the Ice,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/6FSGYvPEhIx3ThOikGqHmKxeyNN.jpg,69,Drama,Adventure,History,Nikolaj Coster-Waldau,Joe Cole,Charles Dance
331,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",200000000,English,708962323,https://image.tmdb.org/t/p/w220_and_h330_face/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg,65,Action,Adventure,Fantasy,Andrew Garfield,Emma Stone,Jamie Foxx
332,"Barbie: Big City, Big Dreams","Barbie swaps the sunny shores of Malibu for the bright lights of Broadway to attend an excusive summer performing arts program and meets…Barbie!  Fast friends, the two discover they share more than a name as they explore New York City and all the amazing things they have in common.  As they compete for the coveted once-in-a-lifetime Spotlight Solo from Times Square, the friends discover competition isn’t all about winning, it’s about striving to be your best, overcoming doubts, and sharing the spotlight.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/jeggetf6lrd0dhtcbqJH75Sik4K.jpg,71,Animation,Music,Family,America Young,Amber Eliese May,Greg Chun
333,Love Like the Falling Petals,"Haruto Asakura falls in love with hairdresser Misaki Ariake and asks her out. Watching Misaki Ariake work hard to achieve what she wants, Haruto Asakura, who almost gave up his dream to become a photographer, begins to pursue his dream again, but Misaki Ariake is diagnosed with a disease that ages her 10x faster than normal.",0,Japanese,0,https://image.tmdb.org/t/p/w220_and_h330_face/8m2xnZAnMuydc87KCLS2gnUmidh.jpg,80,Romance,Drama,unknown,Kento Nakajima,Honoka Matsumoto,Kento Nagayama
334,L.O.L. Surprise: The Movie,Dazzling doll sisters Queen Bee and Royal Bee make their first movie with help from their fashionable friends in this one-of-a-kind magical adventure.,0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/vbc8H3SR3BM6TZkJw6UBN4ekdjK.jpg,69,Animation,Family,unknown,Ayla Rae Neal,Sonya Krueger,Ashley Angione
335,Redemption Day,"When his wife is kidnapped by terrorists for ransom, veteran war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against powerful and dark forces.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/y1Tk1LUwS3nRlugiXnag6Bu1ToG.jpg,62,Action,unknown,unknown,Gary Dourdan,Serinda Swan,Andy García
336,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,40000000,English,320392818,https://image.tmdb.org/t/p/w220_and_h330_face/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,73,Horror,Thriller,unknown,Patrick Wilson,Vera Farmiga,Madison Wolfe
337,Harry Potter 20th Anniversary: Return to Hogwarts,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/jntLBq0MLR3hrwKaTQswxACRPMs.jpg,78,Documentary,unknown,unknown,Daniel Radcliffe,Rupert Grint,Emma Watson
338,Real Steel,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",110000000,English,299268508,https://image.tmdb.org/t/p/w220_and_h330_face/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,69,Action,Science Fiction,Drama,Hugh Jackman,Dakota Goyo,Evangeline Lilly
339,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.",0,English,0,https://image.tmdb.org/t/p/w220_and_h330_face/uIdMpWrQ30SHPINsy7LcPFloyvO.jpg,82,Animation,Comedy,Mystery,Matthew Lillard,Thea White,Grey DeLisle
340,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",200000000,English,2187463944,https://image.tmdb.org/t/p/w220_and_h330_face/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,79,Drama,Romance,unknown,Leonardo DiCaprio,Kate Winslet,Billy Zane
